100012800|2935|0
100012818|2935|70
100012826|2935|25
100012842|2935|41
100012851|2935|0
100012869|2935|18
100012877|2935|0
100012885|2935|0
100012893|2935|23
100012906|2935|0
100012914|2935|31
100012922|2935|0
100012949|2935|55
100012957|2935|0
100012965|2935|0
100012973|2935|0
100012981|2935|15
100013001|2935|0
100013010|2935|27
100013028|2935|0
100013044|2935|0
100013061|2935|27
100013079|2935|0
100013095|2935|6
100013108|2935|0
100013124|2935|20
100013159|2935|7
100013167|2935|0
100013175|2935|25
100013191|2935|39
100013221|2935|52
100013239|2935|0
100013247|2935|36
100013271|2935|24
100013298|2935|28
100013319|2935|47
100013327|2935|24
100013343|2935|11
100013351|2935|40
100013360|2935|17
100013378|2935|10
100013386|2935|24
100013407|2935|60
100013415|2935|18
100013423|2935|37
100013431|2935|7
100013440|2935|7
100013466|2935|76
100013474|2935|38
100013482|2935|104
100013491|2935|25
100013503|2935|53
100013511|2935|15
100013520|2935|71
100013546|2935|43
100013554|2935|24
100013562|2935|52
100013589|2935|32
100013597|2935|16
100013600|2935|22
100013618|2935|16
100013642|2935|22
100013651|2935|162
100013677|2935|12
100013685|2935|18
100013693|2935|79
100013706|2935|87
100013714|2935|8
100013722|2935|17
100013749|2935|7
100013765|2935|24
100013773|2935|24
100013790|2935|9
100013845|2935|11
100013870|2935|10
100013896|2935|10
100013925|2935|9
100013933|2935|4
100013968|2935|24
100013984|2935|21
100014039|2935|22
100014047|2935|21
100014063|2935|4
100014071|2935|8
100014080|2935|10
100014119|2935|31
100014127|2935|22
100014135|2935|20
100014143|2935|73
100014160|2935|9
100014215|2935|17
100014223|2935|8
100014231|2935|7
100014258|2935|12
100014274|2935|30
100014282|2935|12
100014303|2935|37
100014320|2935|20
100014338|2935|13
100014354|2935|31
100014389|2935|13
100014400|2935|32
100014434|2935|21
100014442|2935|6
100014469|2935|23
100014514|2935|25
100014531|2935|24
100014573|2935|18
100014590|2935|143
100014629|2935|10
100014637|2935|14
100014645|2935|49
100014696|2935|23
100014717|2935|13
100014733|2935|24
100014750|2935|14
100014784|2935|18
100014805|2935|32
100014830|2935|10
100014856|2935|24
100014899|2935|28
100014901|2935|43
100014936|2935|70
100014952|2935|44
100014979|2935|18
100014995|2935|36
100015015|2935|47
100015023|2935|36
100015031|2935|32
100015058|2935|57
100015074|2935|43
100015082|2935|50
100015103|2935|18
100015111|2935|42
100015138|2935|53
100015146|2935|31
100015162|2935|46
100015171|2935|39
100015189|2935|65
100015197|2935|76
100015200|2935|30
100015218|2935|16
100015226|2935|7
100015234|2935|44
100015242|2935|16
100015277|2935|7
100015285|2935|9
100015306|2935|8
100015349|2935|36
100015365|2935|67
100015381|2935|22
100015390|2935|17
100015411|2935|150
100015429|2935|14
100015445|2935|42
100015453|2935|9
100015488|2935|23
100015517|2935|10
100015541|2935|30
100015584|2935|42
100015613|2935|24
100015630|2935|4
100015648|2935|14
100015656|2935|10
100015672|2935|7
100015701|2935|11
100015736|2935|7
100015752|2935|11
100015787|2935|4
100015824|2935|10
100015832|2935|10
100015875|2935|17
100015912|2935|17
100015955|2935|21
100016211|2935|6
100016229|2935|9
100016245|2935|8
100016253|2935|99
100016261|2935|9
100016270|2935|13
100016309|2935|9
100016325|2935|8
100016341|2935|14
100016413|2935|9
100017117|2935|1
100017125|2935|13
100017133|2935|11
100017281|2935|1
100017328|2935|0
100017352|2935|8
100017387|2935|6
100017416|2935|18
100017432|2935|16
100017467|2935|27
100017483|2935|19
100018005|2935|64
100018021|2935|93
100018232|2935|6
100018259|2935|24
100018339|2935|10
100018363|2935|10
100018398|2935|14
100018427|2935|19
100018460|2935|17
100018494|2935|19
100018540|2935|19
100018582|2935|10
100018620|2935|22
100018646|2935|17
100018671|2935|8
100018769|2935|19
100018785|2935|0
100018814|2935|0
100018831|2935|0
100018849|2935|9
100018865|2935|12
100018881|2935|10
100018890|2935|21
100019016|2935|30
100019041|2935|11
100019067|2935|18
100019091|2935|8
100019112|2935|17
100019139|2935|17
100019171|2935|12
100019374|2935|7
100019454|2935|10
100019534|2935|16
100019542|2935|13
100019577|2935|15
100019593|2935|30
100019614|2935|7
100019631|2935|14
100019649|2935|19
100019657|2935|14
100019673|2935|8
100019711|2935|11
100019796|2935|0
100019825|2935|12
100019850|2935|14
100019884|2935|13
100019921|2935|3
100020033|2935|9
100020130|2935|8
100020228|2935|13
100020341|2935|0
100020404|2935|15
100020463|2935|3
100020607|2935|0
100020623|2935|0
100020720|2935|0
100020762|2935|4
100020789|2935|0
100020818|2935|5
100020834|2935|5
100020893|2935|0
100020922|2935|0
100020949|2935|0
100020957|2935|5
100020973|2935|4
100020990|2935|3
100021183|2935|2
100021204|2935|9
100021221|2935|8
100021263|2935|6
100021280|2935|2
100021327|2935|2
100021415|2935|2
100021431|2935|0
100021482|2935|3
100021511|2935|2
100021546|2935|0
100022274|2935|3
100022282|2935|4
100022291|2935|4
100022346|2935|5
100022362|2935|2
100022389|2935|3
100022426|2935|3
100022442|2935|2
100022469|2935|4
100022590|2935|0
100022784|2935|44
100022813|2935|37
100022830|2935|42
100022872|2935|51
100022899|2935|26
100022952|2935|45
100023015|2935|32
100023040|2935|1
100023103|2935|0
100023138|2935|78
100023162|2935|33
100023251|2935|13
100023285|2935|28
100023509|2935|30
100023517|2935|11
100023576|2935|1
100023808|2935|11
100023939|2935|7
100024237|2935|4
100024350|2935|7
100024499|2935|7
100024579|2935|8
100024616|2935|15
100024632|2935|3
100024659|2935|11
100024675|2935|7
100024691|2935|10
100024721|2935|0
100024931|2935|17
100024940|2935|8
100025070|2935|0
100025096|2935|4
100025109|2935|5
100025125|2935|18
100025141|2935|0
100025230|2935|9
100025264|2935|48
100025328|2935|7
100025352|2935|11
100025361|2935|42
100025387|2935|0
100025408|2935|8
100025416|2935|7
100025424|2935|3
100025432|2935|10
100025441|2935|3
100025475|2935|15
100025491|2935|56
100025504|2935|8
100025547|2935|10
100025555|2935|18
100025563|2935|17
100025571|2935|23
100025580|2935|26
100025598|2935|14
100025619|2935|16
100025635|2935|10
100025643|2935|2
100025707|2935|0
100025715|2935|0
100025723|2935|0
100025811|2935|39
100025820|2935|69
100025838|2935|257
100025846|2935|134
100025862|2935|37
100025871|2935|7
100025889|2935|17
100025897|2935|37
100025900|2935|0
100025926|2935|29
100025934|2935|28
100025951|2935|33
100025969|2935|31
100025977|2935|30
100025993|2935|26
100026005|2935|0
100026013|2935|42
100026030|2935|85
100026064|2935|0
100026081|2935|7
100026101|2935|87
100026110|2935|21
100027551|2935|0
100027577|2935|0
100027622|2935|0
100027681|2935|96
100027690|2935|1
100027702|2935|37
100027737|2935|18
100027745|2935|23
100027761|2935|29
100027770|2935|0
100029767|2935|0
100031154|2935|12
100031234|2935|10
100031269|2935|11
100031277|2935|9
100031314|2935|61
100031331|2935|8
100031349|2935|43
100031373|2935|20
100031381|2935|17
100031453|2935|8
100031656|2935|0
100031824|2935|25
100031859|2935|33
100031904|2935|8
100031912|2935|0
100031998|2935|3
100032157|2935|3
100032181|2935|38
100032229|2935|3
100032237|2935|22
100032253|2935|72
100032296|2935|2
100032325|2935|12
100032376|2935|20
100032405|2935|22
100032421|2935|12
100032464|2935|19
100032499|2935|3
100032771|2935|3
100032835|2935|43
100032843|2935|29
100033361|2935|53
100033379|2935|50
100033395|2935|70
100033408|2935|0
100033432|2935|20
100033459|2935|18
100033475|2935|19
100033483|2935|30
100033555|2935|35
100033627|2935|13
100033678|2935|16
100033694|2935|15
100033707|2935|14
100033715|2935|5
100033740|2935|30
100033774|2935|64
100034021|2935|43
100034048|2935|25
100034056|2935|3
100034064|2935|15
100034072|2935|12
100034081|2935|0
100034099|2935|55
100034110|2935|4
100034128|2935|27
100034136|2935|21
100034144|2935|18
100034152|2935|6
100034161|2935|7
100034179|2935|20
100034187|2935|19
100034195|2935|28
100034208|2935|45
100034216|2935|32
100034224|2935|21
100034232|2935|52
100034241|2935|25
100034275|2935|16
100034283|2935|28
100034291|2935|6
100034304|2935|57
100034312|2935|76
100034321|2935|9
100034339|2935|13
100034347|2935|22
100034363|2935|51
100034371|2935|28
100034380|2935|21
100034398|2935|16
100034401|2935|76
100034419|2935|2
100034427|2935|7
100034435|2935|11
100034443|2935|42
100034451|2935|0
100034460|2935|13
100034478|2935|79
100034486|2935|8
100034507|2935|3
100034523|2935|34
100034531|2935|6
100034540|2935|37
100034558|2935|28
100034566|2935|4
100034582|2935|47
100034603|2935|79
100034620|2935|47
100034646|2935|37
100034654|2935|44
100034689|2935|36
100034700|2935|49
100034718|2935|52
100034726|2935|54
100034742|2935|34
100034751|2935|22
100034777|2935|7
100034814|2935|26
100034857|2935|25
100034873|2935|22
100034881|2935|78
100034902|2935|62
100034911|2935|10
100034937|2935|211
100034945|2935|139
100034961|2935|8
100034988|2935|83
100034996|2935|6
100035024|2935|26
100035041|2935|12
100035059|2935|179
100035067|2935|10
100035083|2935|122
100035104|2935|92
100035121|2935|17
100035139|2935|154
100035147|2935|18
100035155|2935|86
100035171|2935|150
100035180|2935|7
100035198|2935|45
100035219|2935|101
100035227|2935|3
100035251|2935|68
100035278|2935|15
100035286|2935|35
100035294|2935|56
100035315|2935|126
100035323|2935|9
100035340|2935|113
100035358|2935|133
100035374|2935|34
100035382|2935|174
100035403|2935|50
100035446|2935|24
100035489|2935|20
100035497|2935|35
100035500|2935|14
100035534|2935|19
100035542|2935|56
100035551|2935|23
100035577|2935|25
100035585|2935|12
100035593|2935|0
100035606|2935|16
100035622|2935|3
100035631|2935|24
100035649|2935|31
100035657|2935|14
100035665|2935|16
100035673|2935|19
100035690|2935|8
100035702|2935|18
100035729|2935|50
100035737|2935|4
100035745|2935|19
100035788|2935|17
100035796|2935|8
100035876|2935|26
100035913|2935|26
100035921|2935|20
100035930|2935|17
100035956|2935|22
100035964|2935|15
100035999|2935|30
100036001|2935|29
100036027|2935|14
100036043|2935|17
100036060|2935|40
100036078|2935|87
100036094|2935|23
100036107|2935|11
100036140|2935|4
100036158|2935|8
100036182|2935|6
100036191|2935|10
100036211|2935|20
100036238|2935|19
100036246|2935|12
100036297|2935|10
100036318|2935|8
100036351|2935|24
100036369|2935|13
100036502|2935|37
100036633|2935|23
100036676|2935|71
100036705|2935|45
100036983|2935|42
100037|2935|38
100037062|2935|41
100037134|2935|32
100037169|2935|9
100037206|2935|26
100037281|2935|22
100037409|2935|11
100037628|2935|34
100037636|2935|10
100037644|2935|51
100037652|2935|43
100037759|2935|22
100037767|2935|0
100037775|2935|0
100037804|2935|4
100037821|2935|4
100037839|2935|12
100037847|2935|4
100037855|2935|7
100037863|2935|10
100037871|2935|25
100037880|2935|11
100037898|2935|10
100037901|2935|12
100037919|2935|30
100037927|2935|4
100037986|2935|6
100037994|2935|20
100038006|2935|7
100038022|2935|9
100038031|2935|20
100038081|2935|20
100038129|2935|8
100038137|2935|60
100038145|2935|32
100038153|2935|39
100038161|2935|24
100038209|2935|15
100038241|2935|16
100038250|2935|24
100038364|2935|10
100038372|2935|0
100038381|2935|0
100038399|2935|24
100038436|2935|9
100038461|2935|4
100038495|2935|7
100038508|2935|0
100038524|2935|0
100038532|2935|0
100038541|2935|0
100038559|2935|0
100038575|2935|20
100038604|2935|45
100038621|2935|21
100038647|2935|8
100038655|2935|0
100038663|2935|14
100038698|2935|6
100038701|2935|0
100038719|2935|57
100038727|2935|0
100038751|2935|0
100039076|2935|54
100039199|2935|40
100039295|2935|0
100039391|2935|20
100039412|2935|5
100039543|2935|0
100039560|2935|0
100039851|2935|20
100039893|2935|51
100039949|2935|2
100039990|2935|40
100040042|2935|0
100040106|2935|4
100040131|2935|0
100040157|2935|0
100040368|2935|61
100040421|2935|13
100040456|2935|23
100040472|2935|42
100040528|2935|20
100040544|2935|46
100040552|2935|10
100040561|2935|42
100040595|2935|36
100040632|2935|50
100040667|2935|45
100040683|2935|43
100040721|2935|52
100040739|2935|3
100040771|2935|60
100040780|2935|20
100040835|2935|9
100040843|2935|3
100040886|2935|22
100040907|2935|3
100040940|2935|36
100040958|2935|4
100040982|2935|8
100040991|2935|2
100041109|2935|15
100041168|2935|3
100041176|2935|0
100041184|2935|130
100041230|2935|87
100041248|2935|0
100041264|2935|0
100041272|2935|0
100041299|2935|49
100041310|2935|0
100041344|2935|61
100041361|2935|6
100041379|2935|14
100041387|2935|0
100041512|2935|57
100041563|2935|0
100041627|2935|0
100041766|2935|3
100041889|2935|76
100041934|2935|3
100042030|2935|64
100042224|2935|71
100042259|2935|0
100042321|2935|39
100042363|2935|18
100042380|2935|70
100042401|2935|64
100042419|2935|1
100042435|2935|9
100042582|2935|13
100042620|2935|5
100042873|2935|63
100042929|2935|17
100043104|2935|0
100043139|2935|68
100043198|2935|49
100043219|2935|4
100043307|2935|0
100043462|2935|4
100043569|2935|5
100043850|2935|0
100044449|2935|0
100044457|2935|10
100044609|2935|52
100044650|2935|18
100044676|2935|30
100044684|2935|17
100044692|2935|17
100044713|2935|32
100044721|2935|23
100044772|2935|0
100044801|2935|230
100044828|2935|55
100044836|2935|23
100044844|2935|3
100044852|2935|32
100044861|2935|8
100044879|2935|14
100044887|2935|7
100044895|2935|13
100045134|2935|30
100045151|2935|38
100045169|2935|63
100045193|2935|12
100045214|2935|7
100045249|2935|10
100045281|2935|18
100045302|2935|6
100045311|2935|22
100045345|2935|10
100045353|2935|16
100045361|2935|15
100045388|2935|30
100045409|2935|26
100045425|2935|9
100045441|2935|103
100045468|2935|23
100045476|2935|24
100045513|2935|9
100045548|2935|17
100045564|2935|22
100045679|2935|27
100045901|2935|394
100046014|2935|68
100046031|2935|33
100046057|2935|0
100046073|2935|4
100046081|2935|22
100046111|2935|15
100046129|2935|257
100046153|2935|79
100046188|2935|93
100046196|2935|52
100046217|2935|7
100046241|2935|369
100046250|2935|13
100046284|2935|67
100046292|2935|15
100046321|2935|61
100046364|2935|42
100046372|2935|21
100046401|2935|51
100046410|2935|15
100046436|2935|34
100046461|2935|0
100046479|2935|68
100046495|2935|1
100046508|2935|55
100046532|2935|5
100046541|2935|48
100046612|2935|45
100046639|2935|0
100046671|2935|42
100046680|2935|60
100046698|2935|8
100046743|2935|56
100046760|2935|50
100046823|2935|47
100046858|2935|2
100046882|2935|15
100046903|2935|90
100046920|2935|26
100046971|2935|24
100046989|2935|20
100047017|2935|19
100047041|2935|18
100047076|2935|7
100047084|2935|56
100047121|2935|143
100047210|2935|33
100047236|2935|17
100047252|2935|7
100047261|2935|72
100047367|2935|130
100047383|2935|0
100047391|2935|33
100047421|2935|81
100047439|2935|13
100047501|2935|4
100047519|2935|15
100047535|2935|41
100047551|2935|51
100047586|2935|5
100047623|2935|10
100047666|2935|40
100047691|2935|33
100047720|2935|0
100047789|2935|231
100047981|2935|26
100048010|2935|33
100048079|2935|376
100048087|2935|23
100048141|2935|65
100048175|2935|30
100048183|2935|5
100048221|2935|0
100048255|2935|24
100048298|2935|104
100048319|2935|12
100048327|2935|52
100048386|2935|4
100048431|2935|11
100048440|2935|40
100048474|2935|50
100048503|2935|10
100048520|2935|31
100048546|2935|34
100048554|2935|321
100048562|2935|7
100048589|2935|16
100048597|2935|12
100048618|2935|13
100048626|2935|20
100048642|2935|4
100048677|2935|88
100049021|2935|91
100049063|2935|76
100049071|2935|68
100049080|2935|9
100049127|2935|71
100049151|2935|57
100049178|2935|53
100049194|2935|41
100049320|2935|52
100049346|2935|133
100049354|2935|44
100049362|2935|89
100049928|2935|25
100050144|2935|12
100050224|2935|24
100050291|2935|51
100050312|2935|69
100050347|2935|136
100050371|2935|62
100050380|2935|78
100050401|2935|99
100050443|2935|62
100050451|2935|96
100050478|2935|99
100050486|2935|60
100050494|2935|18
100050515|2935|63
100050540|2935|44
100050566|2935|53
100050574|2935|440
100050582|2935|69
100050591|2935|246
100050603|2935|295
100050611|2935|84
100050620|2935|182
100050638|2935|31
100050654|2935|304
100050662|2935|14
100050671|2935|97
100050697|2935|0
100050718|2935|205
100050726|2935|5
100050734|2935|264
100050742|2935|81
100050751|2935|49
100050769|2935|20
100050777|2935|48
100050785|2935|239
100050793|2935|27
100050806|2935|69
100050814|2935|96
100050822|2935|419
100050831|2935|53
100050849|2935|345
100050881|2935|99
100050902|2935|0
100050911|2935|0
100050929|2935|0
100050937|2935|8
100050945|2935|0
100050970|2935|0
100050988|2935|0
100050996|2935|0
100051008|2935|106
100051032|2935|8
100051041|2935|0
100051075|2935|25
100051083|2935|0
100051121|2935|0
100051139|2935|0
100051147|2935|0
100051155|2935|0
100051163|2935|0
100051198|2935|0
100051201|2935|0
100051227|2935|0
100051294|2935|0
100051315|2935|0
100051331|2935|0
100051358|2935|0
100051382|2935|0
100051391|2935|0
100051403|2935|0
100051411|2935|34
100051420|2935|19
100051438|2935|6
100051446|2935|66
100051471|2935|64
100051500|2935|80
100051518|2935|28
100051534|2935|75
100051551|2935|12
100051614|2935|41
100051649|2935|32
100051665|2935|36
100051673|2935|24
100051690|2935|23
100051702|2935|43
100051729|2935|18
100051753|2935|7
100051770|2935|22
100051876|2935|4
100051981|2935|8
100052035|2935|25
100052078|2935|0
100052107|2935|2
100052131|2935|13
100052166|2935|0
100052191|2935|9
100052203|2935|4
100052220|2935|0
100052238|2935|12
100052254|2935|22
100052318|2935|10
100052342|2935|15
100052377|2935|7
100052393|2935|0
100052449|2935|0
100052473|2935|9
100052490|2935|6
100052529|2935|199
100052545|2935|64
100052570|2935|2
100052633|2935|16
100052641|2935|16
100052650|2935|71
100052684|2935|229
100052730|2935|5
100052748|2935|0
100052764|2935|7
100052772|2935|18
100052801|2935|25
100052836|2935|7
100052879|2935|78
100052895|2935|12
100052924|2935|105
100052959|2935|26
100052975|2935|15
100052991|2935|0
100053003|2935|12
100053011|2935|0
100053020|2935|6
100053046|2935|994
100053062|2935|114
100053089|2935|1695
100053097|2935|3
100053100|2935|674
100053134|2935|1912
100053151|2935|1
100053177|2935|2
100053185|2935|10
100053193|2935|7
100053231|2935|50
100053273|2935|204
100053302|2935|182
100053337|2935|339
100053370|2935|2986
100053396|2935|15
100053417|2935|1106
100053425|2935|12
100053433|2935|405
100053450|2935|1698
100053492|2935|1488
100053530|2935|108
100053610|2935|13
100053687|2935|0
100053741|2935|8
100053759|2935|15
100053804|2935|2
100053847|2935|34
100053871|2935|15
100053898|2935|5
100053927|2935|15
100054014|2935|13
100054057|2935|12
100054073|2935|17
100054081|2935|13
100054129|2935|2
100054137|2935|9
100054188|2935|41
100054209|2935|39
100054217|2935|39
100054233|2935|49
100054250|2935|6
100054276|2935|11
100054292|2935|13
100054305|2935|2
100054321|2935|55
100054330|2935|29
100054356|2935|8
100054461|2935|180
100054479|2935|9
100054508|2935|174
100054516|2935|10
100054541|2935|10
100054559|2935|375
100054647|2935|63
100054655|2935|6
100054671|2935|0
100054698|2935|6
100054727|2935|17
100054735|2935|9
100054760|2935|7
100054778|2935|18
100054807|2935|2
100054840|2935|11
100054858|2935|18
100054866|2935|14
100054882|2935|5
100054891|2935|3
100054903|2935|16
100054920|2935|8
100054946|2935|8
100054954|2935|3
100054971|2935|0
100054989|2935|15
100055009|2935|10
100055017|2935|12
100055033|2935|6
100055050|2935|6
100055068|2935|5
100055084|2935|4
100055092|2935|19
100055148|2935|5
100055156|2935|12
100055172|2935|11
100055181|2935|11
100055199|2935|0
100055201|2935|7
100055228|2935|8
100055236|2935|0
100055244|2935|40
100055252|2935|14
100055287|2935|0
100055295|2935|8
100055316|2935|11
100055332|2935|35
100055341|2935|8
100055367|2935|4
100055383|2935|8
100055391|2935|3
100055412|2935|5
100055421|2935|15
100055439|2935|22
100055447|2935|58
100055455|2935|25
100055463|2935|0
100055471|2935|6
100055498|2935|18
100055501|2935|45
100055519|2935|24
100055527|2935|13
100055535|2935|0
100055543|2935|7
100055551|2935|49
100055560|2935|37
100055578|2935|17
100055594|2935|20
100055607|2935|0
100055615|2935|8
100055631|2935|13
100055640|2935|0
100055691|2935|39
100055711|2935|41
100055720|2935|15
100055754|2935|29
100055762|2935|10
100055771|2935|14
100055797|2935|17
100055800|2935|18
100055818|2935|61
100055826|2935|22
100055834|2935|47
100055842|2935|18
100055869|2935|68
100055877|2935|24
100055885|2935|15
100055893|2935|78
100055914|2935|20
100055922|2935|122
100055931|2935|6
100055957|2935|118
100055965|2935|8
100055981|2935|7
100055990|2935|0
100056001|2935|24
100056010|2935|0
100056028|2935|14
100056044|2935|5
100056079|2935|36
100056087|2935|35
100056095|2935|14
100056108|2935|11
100056124|2935|0
100056132|2935|14
100056141|2935|10
100056175|2935|20
100056183|2935|9
100056191|2935|11
100056212|2935|5
100056221|2935|9
100056247|2935|11
100056255|2935|26
100056271|2935|7
100056280|2935|42
100056298|2935|40
100056301|2935|9
100056335|2935|10
100056343|2935|6
100056378|2935|31
100056394|2935|20
100056407|2935|21
100056431|2935|0
100056440|2935|28
100056458|2935|22
100056474|2935|131
100056482|2935|25
100056491|2935|0
100056503|2935|2
100056520|2935|8
100056546|2935|28
100056554|2935|0
100056562|2935|11
100056597|2935|7
100056626|2935|23
100056642|2935|10
100056669|2935|29
100056677|2935|11
100056685|2935|13
100056693|2935|22
100056714|2935|6
100056731|2935|6
100056749|2935|4
100056765|2935|4
100056802|2935|10
100056811|2935|0
100056845|2935|2
100056861|2935|26
100056870|2935|0
100056909|2935|13
100056941|2935|6
100056950|2935|12
100056968|2935|12
100056984|2935|12
100056992|2935|17
100057012|2935|11
100057039|2935|7
100057055|2935|26
100057098|2935|12
100057119|2935|20
100057127|2935|29
100057135|2935|20
100057143|2935|10
100057151|2935|19
100057160|2935|10
100057178|2935|0
100057186|2935|5
100057223|2935|11
100057240|2935|17
100057258|2935|5
100057274|2935|30
100057291|2935|12
100057303|2935|198
100057311|2935|8
100057338|2935|197
100057346|2935|45
100057354|2935|20
100057371|2935|18
100057389|2935|171
100057400|2935|0
100057418|2935|12
100057426|2935|24
100057442|2935|11
100057469|2935|37
100057477|2935|39
100057485|2935|10
100057493|2935|70
100057522|2935|5
100057557|2935|3
100057581|2935|36
100057590|2935|58
100057602|2935|9
100057629|2935|8
100057645|2935|8
100057670|2935|5
100057709|2935|4
100057717|2935|5
100057768|2935|28
100057784|2935|56
100057805|2935|146
100057813|2935|530
100057821|2935|261
100057830|2935|122
100057848|2935|79
100057856|2935|214
100057864|2935|179
100057872|2935|20
100057881|2935|580
100057901|2935|44
100057910|2935|21
100057928|2935|115
100057936|2935|9
100057944|2935|131
100057952|2935|76
100057961|2935|1
100057979|2935|56
100057987|2935|20
100058007|2935|298
100058015|2935|17
100058031|2935|19
100058040|2935|252
100058058|2935|93
100058066|2935|401
100058082|2935|77
100058091|2935|31
100058111|2935|18
100058120|2935|1535
100058138|2935|3
100058154|2935|373
100058197|2935|208
100058234|2935|0
100058306|2935|74
100058322|2935|771
100058349|2935|533
100058365|2935|158
100058390|2935|235
100058429|2935|362
100058445|2935|185
100058461|2935|184
100058488|2935|74
100058496|2935|603
100058517|2935|96
100058541|2935|107
100058576|2935|238
100058584|2935|61
100058592|2935|490
100058613|2935|40
100058621|2935|210
100058648|2935|92
100058664|2935|157
100058681|2935|56
100058699|2935|216
100058710|2935|390
100058728|2935|48
100058736|2935|87
100058761|2935|78
100058779|2935|341
100058787|2935|241
100058795|2935|137
100058808|2935|129
100058816|2935|93
100058824|2935|75
100058832|2935|54
100058841|2935|0
100058859|2935|85
100058867|2935|0
100058875|2935|196
100058904|2935|8
100058912|2935|8
100058921|2935|6
100058939|2935|7
100058947|2935|5
100058955|2935|15
100058963|2935|19
100058971|2935|20
100058998|2935|7
100059000|2935|30
100059018|2935|96
100059026|2935|4
100059034|2935|0
100059042|2935|29
100059051|2935|1068
100059077|2935|0
100059085|2935|0
100059106|2935|2225
100059114|2935|33
100059122|2935|596
100059149|2935|94
100059181|2935|20
100059202|2935|10
100059211|2935|9
100059245|2935|24
100059261|2935|172
100059270|2935|6
100059288|2935|0
100059309|2935|8
100059325|2935|0
100059333|2935|1
100059341|2935|8
100059350|2935|56
100059368|2935|355
100059376|2935|6
100059384|2935|79
100059392|2935|117
100059405|2935|166
100059413|2935|7
100059421|2935|43
100059430|2935|86
100059448|2935|43
100059456|2935|38
100059464|2935|171
100059472|2935|6
100059499|2935|79
100059501|2935|7
100059510|2935|111
100059528|2935|117
100059544|2935|232
100059561|2935|0
100059587|2935|448
100059595|2935|649
100059641|2935|279
100059667|2935|25
100059704|2935|73
100059747|2935|48
100059780|2935|0
100059801|2935|16
100059827|2935|166
100059843|2935|0
100059860|2935|0
100059878|2935|114
100059886|2935|805
100059907|2935|64
100059923|2935|722
100059958|2935|221
100060001|2935|1079
100060060|2935|409
100060086|2935|626
100060107|2935|651
100060115|2935|444
100060174|2935|727
100060238|2935|715
100060254|2935|10
100060289|2935|297
100060297|2935|0
100060300|2935|19
100060318|2935|0
100060326|2935|577
100060342|2935|30
100060369|2935|520
100060406|2935|333
100060414|2935|247
100060465|2935|1008
100060473|2935|15
100060481|2935|653
100060529|2935|0
100060537|2935|316
100060553|2935|0
100060596|2935|10
100060625|2935|11
100060668|2935|0
100060705|2935|0
100060721|2935|0
100060756|2935|3
100060772|2935|146
100060801|2935|0
100060810|2935|11
100060836|2935|0
100060879|2935|12
100060908|2935|0
100060924|2935|41
100060941|2935|0
100061011|2935|0
100061046|2935|7
100061193|2935|13
100061290|2935|25
100061345|2935|8
100061353|2935|16
100061388|2935|5
100061417|2935|20
100061441|2935|29
100061468|2935|51
100061484|2935|6
100062292|2935|35
100062372|2935|16
100062461|2935|10
100062508|2935|10
